EQY_TURNOVER_REALTIME,1757108003,458581.0012,282094858.3,493875884.8,33227.60205,40542704.58,4050867.024,408997510,6469790215,923488890,35513094,38466048,2793455.231,385266848,265190687,112478044,32972225,3925071699,969303937,857689450,513490099.5,625507240,2508791552,625507240,0,0,0,12351.95038,199.0450134,2975126.006,29249372.2,192295007.9,499984956.2,29936175,137177124.5,3364447.531,187343.1123,274128.77,2271669.477,7781159.816,23998138.9,36253866.86,2876888.874,4959003.059,7172861.301,121413.1636,8739227.185,5530910.074,132190.1886,2239328.03,1752170.241,97.73001099,98995.25894,169657.3793,8816110,8866386,0,0,0,34271.36069,3661220.075,712227.3078,3765064.738,22978.53795,277980.7241,2387045.872,18.90999985,0,0,1192684.57,177.2670269,59.70001221,1280.865216,117303.2933,1726.82405,440.1413822,272495314.9,26652.10218,2799618.088,11286853.53,1037317.746,18172440.25,9340093.798,1509694.413,56013.33413,977677.5776,17879140,52750,0,6986587.75,729398.1022,100015.6012,132321.7026,203380.5994,18991.25,276.2200006,33583.64992,1457544.164,3324.334974,1194625990,60490582,4503253.695,452414.7873,711826.2641,#N/A N/A
TURNOVER_TODAY_REALTIME,1757108003,458581.0012,282094858.3,493875884.8,33227.60205,40542704.58,4050867.024,408997510,6469790215,923488890,35513094,38466048,2793455.231,385267787,265190687,112478044,32972225,3925071699,969303937,857689450,513490099.5,625507240,2508791552,625507240,0,0,0,12351.95038,#N/A N/A,2975126.006,29249372.2,192295007.9,499984956.2,29936175,137177124.5,3364447.531,187343.1123,274128.77,2271669.477,7781159.816,23998138.9,36253866.86,2876888.874,4959003.059,7172861.301,121413.1636,8739227.185,5530910.074,132190.1886,2239328.03,1752170.241,97.73001099,98995.25894,169657.3793,8816136.616,8866364.535,#N/A N/A,#N/A N/A,#N/A N/A,34271.36069,3661220.075,712227.3078,3765064.738,22978.53795,277980.7241,2387045.872,#N/A N/A,#N/A N/A,#N/A N/A,1192684.57,177.2670269,59.70001221,1280.865216,117303.2933,1726.82405,440.1413822,272495314.9,26652.10218,2799618.088,11286853.53,1037317.746,18172440.25,9340093.798,1509694.413,56013.33413,977677.5776,17879140,52750,0,6986587.75,729398.1022,100015.6012,132321.7026,#N/A N/A,18991.25,276.2200006,33583.64992,1457544.164,3324.334974,1194625990,60490582,4503253.695,452414.7873,711826.2641,#N/A N/A
OPEN_INT,115021,88188,2976353,233830,5898,327850,231214,354063,361437,83236,257642,257642,169532,100960,11108,265774,4889,3779287,660149,107406,189030,44703,42163,44703,386279,34471,250049,174819,1600,1404381,1077776,2640732,2826804,147871,565898,583891,153841,408920,464957,970078,1118405,1328419,118910,547673,479553,47426,227781,267795,180044,773854,862770,31259,65317,77445,286934,90068,2422664,61420,0,367552,148681,110754,227975,101596,35289,73976,20212,0,563993,43565,1072,820,4416,11234,30978,10064,349573,1903,22259,67962,157162,110259,190817,58662,112976,74841,130984,131,4706,512300,181683,52675,73520,4088,5754,5390,14666,122552,7813,284314,406203,156959,173045,458606,254451
ID_EXCH_SYMBOL,YM,SP,ES,NQ,RV,TF,SXF,NK225,NK225M,NIY,AP,AP,TW,HSI,MHI,HHI,MCH,FESX,Z,FDAX,FCE,FTMIB,FIE,FTMIB,OMXS30,IPC,IND,ZQ,GLB,GE,ZT,ZF,ZN,TN,ZB,UB,BAX,CGB,I,FGBS,FGBM,FGBL,FGBX,L,R,S,FOAT,FBTP,IR,YT,XT,BB,EY,JGBL,65,67,DI1,TE28,CE91,6E,6J,6C,6B,6M,6S,6A,DA18,FRC,DOL,6N,SEK,NOK,6Z,RY,RP,RF,GC,HG,PA,PL,SI,G,CL,HO,NG,RB,jm,204,ICF,ZC,CT,HE,LE,LBS,ZO,DC,OJ,RS,ZR,ru,ZS,ZM,ZL,SB,ZW
EMIR_ASSET_CLASS,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,EQ,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CU,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO
EMIR_BASE_PRODUCT,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU,FU
AIFMD_EXPOSURE_RPT_MACRO_AST_TYP,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER
AIFMD_EXPOSURE_RPT_AST_TYP,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_IRD,DER_IRD,DER_IRD,DER_FID,DER_FID,DER_FID,DER_FID,DER_FID,DER_FID,DER_IRD,DER_FID,DER_IRD,DER_FID,DER_FID,DER_FID,DER_FID,DER_IRD,DER_FID,DER_IRD,DER_FID,DER_FID,DER_IRD,DER_FID,DER_FID,DER_IRD,DER_IRD,DER_FID,DER_FID,DER_FID,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY
AIFMD_EXPOSURE_RPT_SUB_AST_TYP,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_OTH_OTHR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_IRD_INTR,DER_FID_FIXI,DER_IRD_INTR,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_IRD_INTR,DER_FID_FIXI,DER_IRD_INTR,DER_FID_FIXI,DER_FID_FIXI,DER_IRD_INTR,DER_FID_FIXI,DER_FID_FIXI,DER_IRD_INTR,DER_IRD_INTR,DER_FID_FIXI,DER_FID_FIXI,DER_FID_FIXI,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_IRD_INTR,DER_CTY_PMOT,DER_CTY_OTIM,DER_CTY_PMOT,DER_CTY_PMOT,DER_CTY_PMOT,DER_CTY_ENOT,DER_CTY_ECOL,DER_CTY_ENOT,DER_CTY_ENNG,DER_CTY_ENOT,DER_CTY_ENOT,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTHR,DER_CTY_OTLS,DER_CTY_OTLS,DER_CTY_OTIM,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTIM,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP,DER_CTY_OTAP
AIFMD_TURNOVER_RPT_MACRO_AST_TYP,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER
AIFMD_TURNOVER_RPT_AST_TYP,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_OTH,DER_IRD,DER_IRD,DER_IRD,DER_FID,DER_FID,DER_FID,DER_FID,DER_FID,DER_FID,DER_IRD,DER_FID,DER_IRD,DER_FID,DER_FID,DER_FID,DER_FID,DER_IRD,DER_FID,DER_IRD,DER_FID,DER_FID,DER_IRD,DER_FID,DER_FID,DER_IRD,DER_IRD,DER_FID,DER_FID,DER_FID,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_IRD,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_OTH,DER_CTY,DER_CTY,DER_OTH,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_OTH,DER_CTY,DER_CTY,DER_CTY,DER_CTY,DER_CTY
AIFMD_TURNOVER_RPT_SUB_AST_TYP,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_OTH_OTH,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_IRD_IRD,DER_FID_FID,DER_IRD_IRD,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_IRD_IRD,DER_FID_FID,DER_IRD_IRD,DER_FID_FID,DER_FID_FID,DER_IRD_IRD,DER_FID_FID,DER_FID_FID,DER_IRD_IRD,DER_IRD_IRD,DER_FID_FID,DER_FID_FID,DER_FID_FID,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_IRD_IRD,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_OTH_OTH,DER_CTY_CTY,DER_CTY_CTY,DER_OTH_OTH,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_OTH_OTH,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY,DER_CTY_CTY
ID_MIC_PRIM_EXCH,XCBT,XCME,XCME,XCME,IFUS,IFUS,XMOD,XOSE,XOSE,XCME,XSFE,XSFE,XSIM,XHKF,XHKF,XHKF,XHKF,XEUR,IFLL,XEUR,XMON,XDMI,XMRV,XDMI,XSTO,XEMD,BVMF,XCBT,XCME,XCME,XCBT,XCBT,XCBT,XCBT,XCBT,XCBT,XMOD,XMOD,IFLL,XEUR,XEUR,XEUR,XEUR,IFLL,IFLL,IFLL,XEUR,XEUR,XSFE,XSFE,XSFE,XSFE,XTFF,XOSE,XKFE,XKFE,BVMF,XEMD,XEMD,XCME,XCME,XCME,XCME,XCME,XCME,XCME,XEMD,BVMF,BVMF,XCME,XCME,XCME,XCME,XCME,XCME,XCME,XCEC,XCEC,XNYM,XNYM,XCEC,IFEU,XNYM,XNYM,XNYM,XNYM,XDCE,XTKT,BVMF,XCBT,IFUS,XCME,XCME,XCME,XCBT,XCME,IFUS,IFCA,XCBT,XSGE,XCBT,XCBT,XCBT,IFUS,XCBT
TICKER,DMU6,SPU6,ESU6,NQU6,RVBU6,RTAU6,PTU6,NKU6,NOU6,NHU6,XPU6,XPU6,TWN6,HIN6,HUN6,HCN6,MHCN6,VGU6,Z U6,GXU6,CFN6,STU6,IBN6,STU6,QCQ6,ISU6,BZQ6,FFN6,EMN6,EDZ6,TUU6,FVU6,TYU6,UXYU6,USU6,WNU6,BAZ6,CNU6,ERZ6,DUU6,OEU6,RXU6,UBU6,L Z6,G U6,ESZ6,OATU6,IKU6,IRZ6,YMU6,XMU6,ZBZ6,YEU6,JBU6,KEU6,KAAU6,ODF7,DON6,GMN6,ECU6,JYU6,CDU6,BPU6,PEU6,SFU6,ADU6,DSN6,GDV6,UCQ6,NVU6,SEU6,NOU6,RAU6,RYU6,RPU6,RFU6,GC1,HGQ6,PAU6,PLV6,SIU6,QSQ6,CLQ6,HOQ6,NGQ6,XBQ6,CKCU6,JEZ6,AXU6,C U6,CTZ6,LHQ6,LCQ6,LBU6,O Z6,DAN6,JOU6,RSX6,RRU6,RTU6,S X6,SMZ6,BOZ6,SBV6,W U6
PARSEKYABLE_DES_SOURCE,DMU6 Index,SPU6 COMB Index,ESU6 Index,NQU6 Index,RVBU6 Index,RTAU6 Index,PTU6 Index,NKU6 COMB Index,NOU6 COMB Index,NHU6 Index,XPU6 COMB Index,XPU6 COMB Index,TWN6 COMB Index,HIN6 COMB Index,HUN6 COMB Index,HCN6 COMB Index,MHCN6 COMB Index,VGU6 Index,Z U6 Index,GXU6 Index,CFN6 Index,STU6 Index,IBN6 Index,STU6 Index,QCQ6 Index,ISU6 Index,BZQ6 Index,FFN6 COMB Comdty,EMN6 COMB Comdty,EDZ6 COMB Comdty,TUU6 COMB Comdty,FVU6 COMB Comdty,TYU6 COMB Comdty,UXYU6 COMB Comdty,USU6 COMB Comdty,WNU6 COMB Comdty,BAZ6 Comdty,CNU6 Comdty,ERZ6 Comdty,DUU6 Comdty,OEU6 Comdty,RXU6 Comdty,UBU6 Comdty,L Z6 Comdty,G U6 Comdty,ESZ6 Comdty,OATU6 Comdty,IKU6 Comdty,IRZ6 COMB Comdty,YMU6 COMB Comdty,XMU6 COMB Comdty,ZBZ6 COMB Comdty,YEU6 Comdty,JBU6 COMB Comdty,KEU6 Comdty,KAAU6 Comdty,ODF7 Comdty,DON6 Comdty,GMN6 Comdty,ECU6 COMB Curncy,JYU6 COMB Curncy,CDU6 COMB Curncy,BPU6 COMB Curncy,PEU6 COMB Curncy,SFU6 COMB Curncy,ADU6 COMB Curncy,DSN6 Curncy,GDV6 Curncy,UCQ6 Curncy,NVU6 COMB Curncy,SEU6 Curncy,NOU6 Curncy,RAU6 COMB Curncy,RYU6 Curncy,RPU6 COMB Curncy,RFU6 Curncy,GCQ6 COMB Comdty,HGQ6 COMB Comdty,PAU6 COMB Comdty,PLV6 COMB Comdty,SIU6 COMB Comdty,QSQ6 Comdty,CLQ6 COMB Comdty,HOQ6 COMB Comdty,NGQ6 COMB Comdty,XBQ6 COMB Comdty,CKCU6 COMB Comdty,JEZ6 COMB Comdty,AXU6 Comdty,C U6 COMB Comdty,CTZ6 Comdty,LHQ6 COMB Comdty,LCQ6 COMB Comdty,LBU6 COMB Comdty,O Z6 COMB Comdty,DAN6 COMB Comdty,JOU6 Comdty,RSX6 Comdty,RRU6 COMB Comdty,RTU6 COMB Comdty,S X6 COMB Comdty,SMZ6 COMB Comdty,BOZ6 COMB Comdty,SBV6 Comdty,W U6 COMB Comdty
ID_BB_RT,DMU6,SPU6,ESU6,NQU6,RVBU6,RTAU6,PTU6,NKU6,NOU6,NHU6,XPU6,XPU6,TWN6,HIN6,HUN6,HCN6,MHCN6,VGU6,Z U6,GXU6,CFN6,STU6,IBN6,STU6,QCQ6,ISU6,BZQ6,FFN6,EMN6,EDZ6,TUU6,FVU6,TYU6,UXYU6,USU6,WNU6,BAZ6,CNU6,ERZ6,DUU6,OEU6,RXU6,UBU6,0LZ6,G U6,ESZ6,OATU6,IKU6,IRZ6,YMU6,XMU6,ZBZ6,YEU6,JBU6,KEU6,KAAU6,ODF7,DON6,GMN6,ECU6,JYU6,CDU6,BPU6,PEU6,SFU6,ADU6,DSN6,GDV6,UCQ6,NVU6,SEU6,NOU6,RAU6,RYU6,RPU6,RFU6,GCQ6,HGQ6,PAU6,PLV6,SIU6,QSQ6,CLQ6,HOQ6,NGQ6,XBQ6,CKCU6,JEZ6,AXU6,C U6,CTZ6,LHQ6,LCQ6,LBU6,O Z6,DAN6,JOU6,RSX6,RRU6,RTU6,S X6,SMZ6,BOZ6,SBV6,W U6
UNIQUE_ID_FUT_OPT,DMU6 Index,SPU6 Index,ESU6 Index,NQU6 Index,RVBU6 Index,RTAU6 Index,PTU6 Index,NKU6 Index,NOU6 Index,NHU6 Index,XPU6 Index,XPU6 Index,TWN6 Index,HIN6 Index,HUN6 Index,HCN6 Index,MHCN6 Index,VGU6 Index,Z U6 Index,GXU6 Index,CFN6 Index,STU6 Index,IBN6 Index,STU6 Index,QCQ6 Index,ISU6 Index,BZQ6 Index,FFN6 Comdty,EMN6 Comdty,EDZ6 Comdty,TUU6 Comdty,FVU6 Comdty,TYU6 Comdty,UXYU6 Comdty,USU6 Comdty,WNU6 Comdty,BAZ6 Comdty,CNU6 Comdty,ERZ6 Comdty,DUU6 Comdty,OEU6 Comdty,RXU6 Comdty,UBU6 Comdty,L Z6 Comdty,G U6 Comdty,ESZ6 Comdty,OATU6 Comdty,IKU6 Comdty,IRZ6 Comdty,YMU6 Comdty,XMU6 Comdty,ZBZ6 Comdty,YEU6 Comdty,JBU6 Comdty,KEU6 Comdty,KAAU6 Comdty,ODF7 Comdty,DON6 Comdty,GMN6 Comdty,ECU6 Curncy,JYU6 Curncy,CDU6 Curncy,BPU6 Curncy,PEU6 Curncy,SFU6 Curncy,ADU6 Curncy,DSN6 Curncy,GDV6 Curncy,UCQ6 Curncy,NVU6 Curncy,SEU6 Curncy,NOU6 Curncy,RAU6 Curncy,RYU6 Curncy,RPU6 Curncy,RFU6 Curncy,GC1 Comdty,HGQ6 Comdty,PAU6 Comdty,PLV6 Comdty,SIU6 Comdty,QSQ6 Comdty,CLQ6 Comdty,HOQ6 Comdty,NGQ6 Comdty,XBQ6 Comdty,CKCU6 Comdty,JEZ6 Comdty,AXU6 Comdty,C U6 Comdty,CTZ6 Comdty,LHQ6 Comdty,LCQ6 Comdty,LBU6 Comdty,O Z6 Comdty,DAN6 Comdty,JOU6 Comdty,RSX6 Comdty,RRU6 Comdty,RTU6 Comdty,S X6 Comdty,SMZ6 Comdty,BOZ6 Comdty,SBV6 Comdty,W U6 Comdty
SECURITY_DES,DMU6,SPU6 COMB,ESU6,NQU6,RVBU6,RTAU6,PTU6,NKU6 COMB,NOU6 COMB,NHU6,XPU6 COMB,XPU6 COMB,TWN6 COMB,HIN6 COMB,HUN6 COMB,HCN6 COMB,MHCN6 COMB,VGU6,Z U6,GXU6,CFN6,STU6,IBN6,STU6,QCQ6,ISU6,BZQ6,FFN6 COMB,EMN6 COMB,EDZ6 COMB,TUU6 COMB,FVU6 COMB,TYU6 COMB,UXYU6 COMB,USU6 COMB,WNU6 COMB,BAZ6,CNU6,ERZ6,DUU6,OEU6,RXU6,UBU6,L Z6,G U6,ESZ6,OATU6,IKU6,IRZ6 COMB,YMU6 COMB,XMU6 COMB,ZBZ6 COMB,YEU6,JBU6 COMB,KEU6,KAAU6,ODF7,DON6,GMN6,ECU6 COMB,JYU6 COMB,CDU6 COMB,BPU6 COMB,PEU6 COMB,SFU6 COMB,ADU6 COMB,DSN6,GDV6,UCQ6,NVU6 COMB,SEU6,NOU6,RAU6 COMB,RYU6,RPU6 COMB,RFU6,GC1 COMB,HGQ6 COMB,PAU6 COMB,PLV6 COMB,SIU6 COMB,QSQ6,CLQ6 COMB,HOQ6 COMB,NGQ6 COMB,XBQ6 COMB,CKCU6 COMB,JEZ6 COMB,AXU6,C U6 COMB,CTZ6,LHQ6 COMB,LCQ6 COMB,LBU6 COMB,O Z6 COMB,DAN6 COMB,JOU6,RSX6,RRU6 COMB,RTU6 COMB,S X6 COMB,SMZ6 COMB,BOZ6 COMB,SBV6,W U6 COMB
SHORT_NAME,DJIA MINI e-CBOT  Sep16,S&P 500 FUTURE    Sep16,S&P500 EMINI FUT  Sep16,NASDAQ 100 E-MINI Sep16,RUSSELL 1000 Valu Sep16,Russell 2000 Mini Sep16,S&P/TSX 60 IX FUT Sep16,NIKKEI 225  (OSE) Sep16,NIKKEI 225 MINI   Sep16,YEN DENOM NIKKEI  Sep16,SPI 200 FUTURES   Sep16,SPI 200 FUTURES   Sep16,MSCI TAIWAN INDEX Jul16,HANG SENG IDX FUT Jul16,MINI HSI IDX FUT  Jul16,H-SHARES IDX FUT  Jul16,MINI H-SHR IDX FU Jul16,EURO STOXX 50     Sep16,FTSE 100 IDX FUT  Sep16,DAX INDEX FUTURE  Sep16,CAC40 10 EURO FUT Jul16,FTSE/MIB IDX FUT  Sep16,IBEX 35 INDX FUTR Jul16,FTSE/MIB IDX FUT  Sep16,OMXS30 IND FUTURE Aug16,MEX BOLSA IDX FUT Sep16,BOVESPA INDEX FUT Aug16,FED FUND 30DAY    Jul16,1MO EURO$ FUTURE  Jul16,90DAY EURO$ FUTR  Dec16,US 2YR NOTE (CBT) Sep16,US 5YR NOTE (CBT) Sep16,US 10YR NOTE (CBT)Sep16,US 10yr Ultra Fut Sep16,US LONG BOND(CBT) Sep16,US ULTRA BOND CBT Sep16,BANK ACCEPT FUTR  Dec16,CAN 10YR BOND FUT Sep16,3MO EURO EURIBOR  Dec16,EURO-SCHATZ FUT   Sep16,EURO-BOBL FUTURE  Sep16,EURO-BUND FUTURE  Sep16,EURO BUXL 30Y BND Sep16,90DAY STERLING FU Dec16,LONG GILT FUTURE  Sep16,Euro CHF 3MO ICE  Dec16,Euro-OAT Future   Sep16,Euro-BTP Future   Sep16,90-DAY BANK BILL  Dec16,AUST 3YR BOND FUT Sep16,AUST 10Y BOND FUT Sep16,NEW ZEAL 3MO BILL Dec16,3MO EUROYEN TFX   Sep16,JPN 10Y BOND(OSE) Sep16,KOREA 3YR BND FUT Sep16,KOREA 10YR BND FU Sep16,ONE-DAY BANK DEP  Jan17,MEXICAN TIIE      Jul16,MEXICAN CETES     Jul16,EURO FX CURR FUT  Sep16,JPN YEN CURR FUT  Sep16,C$ CURRENCY FUT   Sep16,BP CURRENCY FUT   Sep16,MEXICAN PESO FUT  Sep16,CHF CURRENCY FUT  Sep16,AUDUSD Crncy Fut  Sep16,US DOLLAR FUT     Jul16,FRA CUPOM CAMBIAL Oct16,BMF US Dollar Fut Aug16,NEW ZEALAND $ FUT Sep16,SWEDISH KRONA FUT Sep16,NORWEGIAN KRONE   Sep16,SA RAND CURR(CME) Sep16,EURO/JPY FUTURE   Sep16,EURO/GBP FUTURE   Sep16,EURO/CHF FUTURE   Sep16,Generic 1st 'GC' Future,COPPER FUTURE     Aug16,PALLADIUM FUTURE  Sep16,PLATINUM FUTURE   Oct16,SILVER FUTURE     Sep16,Low Su Gasoil G   Aug16,WTI CRUDE FUTURE  Aug16,NY Harb ULSD Fut  Aug16,NATURAL GAS FUTR  Aug16,GASOLINE RBOB FUT Aug16,Coking Coal Futur Sep16,RED BEANS   (TCM) Dec16,INT'L ARABICA COF Sep16,CORN FUTURE       Sep16,COTTON NO.2 FUTR  Dec16,LEAN HOGS FUTURE  Aug16,LIVE CATTLE FUTR  Aug16,LUMBER FUTURE     Sep16,OAT FUTURE        Dec16,MILK FUTURE       Jul16,FCOJ-A FUTURE     Sep16,CANOLA FUTR (WCE) Nov16,ROUGH RICE (CBOT) Sep16,RUBBER FUT (SHFE) Sep16,SOYBEAN FUTURE    Nov16,SOYBEAN MEAL FUTR Dec16,SOYBEAN OIL FUTR  Dec16,SUGAR #11 (WORLD) Oct16,WHEAT FUTURE(CBT) Sep16
